latitude,longitude,06-07,13-07,16-06,20-07,22-06,29-06
-16.62124576,-49.28619874,0,0,0,0,0,0
-23.76426591666667,-53.31530143333333,0,0,0,0,0,0
-23.766898571428573,-53.31376972857142,0,0,0,0,0,0
-23.471622790000005,-46.52877549,0,0,0,0,0,0
-15.7982213,-48.133589740000005,0,0,0,0,0,0
-15.804740540000001,-48.14354136,0,0,0,0,0,0
-15.84012636,-48.11442578,0,0,0,0,0,0
-23.68659461111111,-46.61890648888888,0,0,0,0,0,0
-6.4388547375,-36.6383682,0,0,0,0,0,0
-26.91007773,-48.6591155,0,0,0,0,0,0
-30.061725103571426,-51.178721939285715,0,0,0,0,0,0
-20.2364736,-42.81655849999999,0,0,0,0,0,0
-5.79405652,-35.20573284,1,0,0,0,0,0
-18.9275387,-48.23851478,0,0,0,0,0,0
-29.709573883333334,-53.72728831666666,0,0,0,0,0,0
-23.547768772727274,-46.59984654545454,0,0,0,0,0,0
-23.55176584,-46.58520427999999,0,0,0,0,0,0
-15.853347416666665,-48.07339331666666,0,0,0,0,0,0
-15.854201380000001,-48.07517064,0,0,0,0,0,0
-15.849775371428573,-47.95138711428571,0,0,0,0,0,0
-27.582475980000005,-48.54061504,0,0,0,0,0,0
-22.835284100000003,-42.138124219999995,0,0,0,0,0,0
-23.11471306,-46.55022278,0,0,0,0,0,0
-18.421148379999998,-49.222700020000005,0,0,0,0,0,0
-27.64719956,-52.263446880000004,0,0,0,0,0,0
-29.694461,-53.77783816,0,0,0,0,0,0
-24.00786132,-48.34700134,1,0,0,0,0,0
-20.237059196153844,-40.279273207692306,0,0,0,0,0,0
-20.236576240476193,-40.27873336904762,0,0,0,0,0,0
-2.76207526,-42.27516364,0,0,0,0,0,0
-20.173481799999998,-45.705081342857135,0,0,0,0,0,0
-24.005839794444444,-53.14584911666667,0,0,0,0,0,0
-29.701652359999997,-53.87479182,0,0,0,0,0,0
-23.740778460000005,-46.59804471333334,0,0,0,0,0,0
-18.91404248,-48.28573175999999,0,0,0,1,0,0
-23.201364533333333,-45.90268498333333,0,0,0,0,0,0
-18.929552614285715,-48.244488499999996,0,0,0,0,0,0
-25.57912002857143,-49.392622300000006,0,0,0,0,0,0
-20.1408576,-45.50797193999999,0,0,0,0,0,0
-15.87856036,-48.06912088,0,0,0,0,0,0
-23.01241258,-44.540496440000005,1,1,0,0,0,0
-18.882108787499998,-48.260040350000004,0,0,0,0,0,0
-18.896168499999998,-48.28365766,0,0,0,0,0,0
-18.91257077142857,-48.27508797142857,0,0,0,1,0,0
-25.350982923529415,-49.08226855294118,0,0,0,0,0,0
-24.74900694,-53.71725378,0,0,0,0,0,0
-24.71034986,-53.748095039999995,0,0,0,0,0,0
-7.989022516666666,-38.29916016666667,0,0,0,1,0,1
-14.854789157142857,-40.83965837142858,0,0,0,0,0,0
-14.85582506,-40.83978629999999,0,0,0,0,0,0
-25.53569182,-54.575387,0,0,0,0,0,0
-21.894566559999998,-47.621692659999994,0,0,0,0,0,0
-25.548646939999998,-54.58652062,0,0,0,0,0,0
-21.924829359999997,-47.6304697,0,0,0,0,0,0
-14.855684671428568,-40.84711072857142,0,0,0,0,0,0
-21.9018191,-47.62084992,0,0,0,0,0,0
-4.26933246,-41.775143160000006,0,0,0,0,0,0
-4.268931857142857,-41.775061157142865,0,0,0,0,0,0
-4.269430119047619,-41.77466225714286,0,0,0,0,0,0
-22.41988296,-44.290052579999994,0,0,0,0,0,0
-12.17725614,-58.40056986,0,0,0,0,0,0
-3.1164011142857144,-60.018868114285716,0,0,0,1,0,0
-22.240244649999998,-43.694593475,0,0,0,0,0,0
-32.04609878571428,-52.11057924285715,0,0,0,0,0,0
-23.73310811333333,-46.57808451555555,0,0,0,0,0,0
-15.302922759999998,-49.60066294000001,0,0,0,0,0,0
-21.90128072,-47.621188079999996,0,0,0,0,0,0
-21.90637902,-47.60047357999999,0,0,0,0,0,0
-21.90007597142857,-47.62822267142857,0,0,0,0,0,0
-21.909528,-47.63557634,0,0,0,0,0,0
-17.288607759999998,-49.38059468,0,0,0,0,0,0
-17.290076220000003,-49.376855139999996,0,0,0,0,0,0
-20.08704808333333,-45.28854502222222,0,0,0,0,0,0
-18.17864496,-49.353056300000006,0,0,0,0,0,0
-18.01590824,-49.375861959999995,0,0,0,0,0,0
-23.670937503030302,-46.5830795,0,0,0,0,0,0
-13.000544009090909,-38.48017421363637,0,0,0,0,0,0
-20.096472549999998,-45.29756708333333,0,0,0,0,0,0
-23.00731528125,-46.83288194375,0,0,0,0,0,0
-22.13045487777778,-51.39327377777778,0,0,0,0,0,0
-25.100673023529414,-50.127360441176464,0,0,0,0,0,0
-25.08904453125,-50.161761031249995,0,0,1,0,0,1
-25.056018427586206,-50.13588853103448,0,0,0,0,0,0
0.02381636,-51.07939328,0,0,0,0,0,0
-24.763856280000002,-53.745723,0,0,0,0,0,0
-27.47218118,-48.4443033,0,0,0,0,0,0
-18.93789438,-48.307987100000005,0,0,0,0,0,0
-18.938118980000002,-48.30880012,0,0,0,0,0,0
-18.92101588,-48.2862872,0,0,0,1,0,0
-18.8880243,-48.25876916000001,0,0,0,0,0,0
-2.241128354545455,-49.50475159090909,0,0,0,0,0,0
-25.48461284,-49.294759639999995,0,0,0,0,0,0
-19.779255728571428,-44.0793988,0,0,0,0,0,0
-23.0691674,-54.198379640000006,0,0,0,0,0,0
-27.572854175,-48.75351994375,0,0,0,0,0,0
-27.219389507142857,-49.64379038571428,0,0,0,1,0,0
-23.55468304,-46.802067859999994,0,0,0,0,0,0
-18.18504368,-42.421150839999996,0,0,0,0,0,0
-19.904264382608694,-43.946674265217396,0,0,0,0,0,0
-27.22575157,-49.65257401,0,0,0,1,0,0
-18.72763286,-39.836393040000004,0,0,0,0,0,0
-22.87733742857143,-43.33739672857143,0,0,0,0,0,0
-19.93857996,-43.91264602,0,0,0,0,0,0
-19.923517790909088,-43.93067804545455,0,0,0,0,0,0
-20.346857436363635,-40.30855507272727,0,0,0,0,0,0
-24.762418919999998,-53.723273400000004,0,0,0,0,0,0
-24.750199459999997,-53.70872396000001,0,0,0,0,0,0
-17.569147271428573,-52.55763824285714,0,0,0,0,0,0
-30.352041221739128,-51.0021811478261,0,0,0,0,0,0
-23.014765990000004,-43.4704196,0,0,0,0,0,0
-18.219062516666664,-49.72730241666667,0,0,0,0,0,0
-21.53517937,-43.0097655,0,0,0,0,0,0
-21.535074914285712,-43.00983732857143,0,0,0,0,0,0
-3.7340720125,-38.5310943875,0,0,0,0,0,0
-3.75624774,-38.52073504,0,0,0,0,0,0
-21.53480325,-43.0145411,0,0,0,0,0,0
-19.92085894,-43.98297258,0,0,0,0,0,0
-27.08401636,-52.997745699999996,0,0,0,0,0,0
-30.01433394,-51.177946559999995,0,0,0,0,0,1
-30.11918427142857,-51.20785742857142,0,0,1,0,0,0
-18.8566135,-41.951845760000005,0,0,0,0,0,0
-22.962714143181817,-47.13541332500001,0,0,0,0,0,0
-14.883375859999997,-40.86205138,0,0,0,0,0,0
-23.4811889125,-46.67201485625,0,0,0,0,0,0
-23.101024857142857,-48.92980955714286,0,0,0,0,1,0
-12.7034723,-38.32330221428572,0,0,0,0,0,0
-23.64874228,-46.7489163,0,0,0,0,0,0
-23.65541204285714,-46.70592808571429,0,0,0,0,0,1
-23.65052244,-46.704103520000004,0,0,0,0,0,1
-22.881283333333332,-47.08779966666666,0,0,0,0,0,0
-12.700252928571429,-38.33270222857143,0,0,0,0,0,0
-7.7420141,-37.99485736666667,0,0,0,0,0,0
-23.695057984615385,-46.55337008461538,0,0,0,0,0,0
-17.964944640000002,-50.00984106,0,0,0,0,0,0
-19.828564195238094,-43.144059171428566,0,0,0,0,0,0
-19.8289377875,-43.144764875,0,0,0,0,0,0
-19.821782272727276,-43.13718394545455,0,0,0,0,0,0
-23.492438935714286,-46.389039114285715,0,0,0,0,0,0
-25.194170866666667,-49.31113780833334,0,0,0,0,0,0
-19.944081942857146,-43.95737441428571,0,0,0,0,0,0
-19.88446258,-43.932136879999995,0,0,0,0,0,0
-19.915003199999997,-43.969881580000006,0,0,0,0,0,0
-23.52420778,-46.701143880000004,0,0,0,0,0,0
-12.704731200000001,-38.32667737999999,0,0,0,0,0,0
-20.90947183333333,-44.50853063333333,0,0,0,0,0,0
-19.815147544444446,-43.15469265555556,0,0,0,0,0,0
-23.51381872857143,-47.46465077142857,0,0,0,0,0,0
-21.754816873333333,-43.34314817333334,0,0,0,0,0,0
-29.573836554166665,-53.44381175833333,0,0,0,0,0,0
-12.62606247142857,-38.682547271428575,0,0,0,0,0,0
-19.22214480526316,-40.8441046631579,0,0,0,0,0,0
-29.68704442222222,-53.81564322222222,0,0,0,0,0,0
-6.082109279999999,-49.89595064,0,0,0,0,0,0
-3.7392987285714283,-38.47623831428571,0,1,0,0,0,0
-29.691005299999993,-53.862518650000005,0,0,0,0,0,0
-7.221692144444443,-35.87772563333333,0,0,0,0,0,0
-7.22210784,-35.88772049999999,0,0,0,0,0,0
-27.58717,-48.6114196375,0,0,0,0,1,0
-28.045529257142853,-54.68120355714285,0,0,0,0,0,0
-23.198728499999998,-45.91653585,0,0,0,0,0,0
-22.911799170000002,-43.243484699999996,0,0,0,0,0,0
-7.239659047058823,-35.9315575,0,0,0,0,0,0
-31.44928205757576,-53.107228718181815,0,0,0,0,0,0
-19.514034040000002,-41.014948260000004,0,0,0,0,0,0
-17.88664288,-51.73399398,0,0,0,0,0,0
-21.15528231,-48.97015753,0,0,0,0,0,0
-13.28032848,-50.15783498,0,0,0,0,0,0
-23.182766128571423,-46.89221677142857,0,0,0,0,0,0
-29.33499772,-49.72819614000001,0,0,0,0,0,0
-22.906083073076925,-43.244339434615384,0,0,0,0,0,0
-22.900245433333332,-43.24025505555556,0,0,0,0,0,0
-22.90869399565217,-43.19060779565218,0,0,0,0,0,0
-29.6766141,-53.79855846666666,0,0,0,0,0,0
-29.67232576,-53.816372279999996,0,0,0,0,0,0
-29.68100955,-53.79130755,0,0,0,0,0,0
-29.699330025000002,-53.7180587625,0,0,0,0,0,0
-29.706930579999998,-53.856039839999994,0,0,0,0,0,0
-29.65693822,-53.851514439999995,0,0,0,0,0,0
-29.71683264,-53.76242238,0,0,0,0,0,0
-22.2959789,-48.56401916,0,0,0,0,0,1
-22.7332717,-47.62918789999999,0,0,0,0,0,0
-21.59573674,-48.35684702,0,0,0,0,0,0
-20.32944316,-40.351232679999995,0,0,0,1,0,1
-22.976671500000002,-49.89425531818181,0,0,0,0,0,0
-23.034253214285716,-46.97976051428571,0,0,0,0,0,0
-22.854559383333328,-47.21103335,0,0,0,0,0,0
-23.61501148,-53.20573494,0,0,0,0,0,0
-17.116979783333335,-43.817230099999996,0,0,0,0,0,0
-25.43873497142857,-49.28947272857143,0,0,0,0,0,0
-27.798167177777778,-49.4894805,0,0,0,0,0,0
-3.756130216666666,-38.59437175,0,0,0,0,0,0
-7.237722339130436,-39.41540903043477,0,0,0,0,0,0
-23.0044173,-43.32297244375,0,0,0,0,1,0
-27.899785753846157,-50.76040208461539,0,0,0,0,0,0
-20.2001482490909,-40.227376332727275,0,0,0,0,0,0
-22.769251699999998,-42.92201479999999,0,0,0,0,0,0
-23.211101606666666,-45.8607808,0,0,0,0,0,0
-19.749118342857145,-47.93133101428571,0,0,0,0,0,0
-19.756015079999997,-47.93071224,0,0,0,0,0,0
-13.271619140000002,-50.16093026,0,0,0,0,0,0
-13.275691400000003,-50.169616139999995,0,0,0,0,0,0
-22.916174899999998,-43.25321136,0,0,0,0,0,0
-7.210106033333334,-36.8238859,0,0,0,0,0,0
-22.249552257142852,-47.82221374285714,0,0,0,0,0,0
-22.843762699999996,-43.26311161666666,0,0,0,0,0,0
-22.995327063636367,-43.26982967272727,0,0,0,0,0,0
-14.87843608,-40.81381598,0,0,0,0,0,0
-23.187260616666666,-45.884050383333324,0,0,0,1,0,0
-18.99140602,-49.461269,0,0,0,0,0,0
-20.52345401428571,-54.62676965714286,0,0,0,0,0,0
-18.97717406923077,-49.465834038461544,0,0,0,0,0,0
-18.971219355555558,-49.46473663333333,0,0,0,0,0,0
-6.0715844,-49.88450134,0,0,0,0,0,0
-11.1688384,-61.912394861538466,0,0,0,0,0,0
-20.764481863636362,-42.88092866363636,0,0,0,0,0,0
-20.764697955555555,-42.88043322592593,0,0,0,0,0,0
-16.542777172727273,-50.73980300909091,0,0,0,0,0,0
-17.86664124,-41.48392738,0,0,0,0,0,0
-21.25388546,-46.58042932,0,0,0,0,0,0
-21.251949433333333,-46.57698716666667,0,0,0,0,0,0
-9.36754825,-62.58337633333333,0,0,0,0,0,0
-30.087321979999995,-51.20650922,1,0,0,0,0,0
-22.42180414,-42.96323912,0,0,0,0,0,0
-27.60534168,-48.515827359999996,0,0,0,0,0,0
-7.073730554545454,-41.46697571818182,0,0,0,0,0,0
-22.397672933333336,-43.65387331666667,0,0,0,0,0,0
-22.940151492592594,-43.24789707407408,0,0,0,0,0,0
-20.360406660000002,-41.25208092,0,0,0,0,0,0
-29.164696479999996,-51.184564079999994,0,0,0,0,0,0
-29.16427202,-51.18466498,0,0,0,0,0,0
-29.16438967142857,-51.183631757142855,0,0,0,0,0,0
-29.16749954,-51.18372158,0,0,0,0,0,0
-29.154607277777774,-51.179675044444444,0,0,0,0,0,0
-29.15371264615385,-51.17349269230769,0,0,0,0,0,0
-7.696048436363637,-37.08321118181818,0,0,0,0,0,0
-29.672705880000002,-53.843164200000004,0,0,0,0,0,0
-10.508746483333333,-37.05618525,0,0,0,0,0,0
-10.508493772727274,-37.06095064545454,0,0,0,0,0,0
-20.416311246153846,-42.90533163846154,0,0,0,0,0,0
-3.0047819799999997,-61.23501176,0,0,0,0,0,0
-26.254693345454545,-49.51060864545454,0,0,0,0,0,0
-16.679233550000003,-49.27107813333333,0,0,0,0,0,0
-5.556241161538462,-52.67305275384616,0,0,0,0,0,0
-22.42871698,-45.45422972,0,0,0,0,0,0
-24.28883486,-53.842616199999995,0,0,0,0,0,0
-24.280357775,-53.848661037499994,0,0,0,0,0,0
-22.966149233333333,-44.298710893333336,0,0,0,0,0,0
-3.5000953714285714,-42.56311481428571,0,0,0,0,0,0
-23.65150714,-46.70473798,0,0,0,0,0,1
-31.759522685714284,-52.34874872857142,0,0,0,0,1,0
-31.75853704285714,-52.34867400000001,0,0,0,0,0,0
-23.650442700000003,-46.70957926,0,0,0,0,0,1
-29.050490523076924,-50.14802518461538,0,0,0,0,0,0
-30.0478956625,-51.212732037500004,0,0,0,0,0,0
-21.67217306,-49.755573420000005,0,0,1,0,1,0
-3.3868459799999995,-42.933420659999996,0,0,0,0,0,0
-14.06925163076923,-42.491810146153846,0,0,0,0,0,0
-28.746779607142862,-50.06820093571429,0,0,0,0,0,0
-26.91641524166667,-49.05800408333334,0,0,0,0,0,0
-14.061426288888889,-42.49357596666667,0,0,0,0,0,0
-13.509754479999998,-42.67567652,0,0,0,0,0,0
-10.357747919999998,-37.70268891999999,0,0,0,1,0,0
-26.856709018181814,-49.05406731818182,0,0,0,0,0,0
-22.660234415384615,-50.40996822307692,1,0,0,0,0,0
-22.660071320000004,-50.398236080000004,0,0,0,0,0,0
-1.3600149,-48.34273492,0,0,0,0,0,0
-10.8925810875,-37.07220644583334,0,0,0,1,0,0
-14.489938450000002,-42.68971678333333,0,0,0,0,0,0
-2.6340075,-56.74513944,0,0,0,0,0,0
-17.72749185,-49.48248463,0,0,0,0,0,0
-3.737120209090909,-38.589802618181814,0,0,0,0,0,0
-21.637576199999994,-49.77404327142857,0,0,0,0,0,0
2.8238663900000005,-60.67141853999999,0,0,0,0,0,0
2.832869057142857,-60.68871402857143,0,0,0,0,0,0
-23.182403133333334,-46.88989096666667,0,0,0,0,0,0
-3.5809251000000004,-42.607802840000005,0,0,0,0,0,0
-30.02557975,-51.2082634,1,0,0,0,0,0
-29.68929738,-53.8276211,0,0,0,0,0,0
-20.32523811111111,-48.31884665555556,0,0,0,0,0,0
-20.326027727272727,-48.31874431818182,0,0,0,0,0,0
-22.659883808333333,-50.40908960833334,1,0,0,0,0,0
-27.74382852,-49.9448645,0,0,0,0,0,0
-28.017207317647056,-49.59233574117646,0,0,0,0,0,0
-20.348199814285714,-41.63797702857143,0,0,0,0,0,0
-25.477676316666663,-49.32784908333334,0,0,0,0,0,0
-25.432672516666667,-49.27238216666666,0,0,0,0,0,0
-25.444709145454546,-49.29079421818182,0,0,0,0,0,0
-28.2927025,-49.9304062,0,0,0,0,0,0
-25.437411271428573,-49.289140585714286,0,0,0,0,0,0
-25.43909948,-49.2901944,0,0,0,0,0,0
-25.437535222222223,-49.286951844444445,0,0,0,0,0,0
-27.81817904,-50.32812676,0,1,0,0,0,0
-27.819019777777775,-50.33572437777778,0,1,0,0,0,0
-23.573066357142856,-46.64364024285713,0,0,0,0,0,0
-25.46193279230769,-49.288157861538465,0,0,0,0,0,0
-23.59744709583333,-46.63263393333333,0,0,1,0,0,0
-20.238769023076923,-41.507126161538466,0,0,0,0,0,0
-2.621394869230769,-56.727296392307686,0,0,0,0,0,0
-27.797219084615385,-50.30535053846154,0,0,0,0,0,0
-7.12954422,-34.87505461,0,0,0,0,0,1
-27.291238755555558,-50.59089647777778,0,0,0,0,0,0
-27.28418889090909,-50.57662591818182,0,0,0,1,0,0
-22.60843819411765,-46.922202894117646,0,0,0,0,0,0
-26.89454854,-49.08526664,0,0,0,0,0,0
-5.187127341666667,-37.34613515,1,0,0,0,0,1
-27.781015314285717,-54.238394542857144,0,0,0,0,0,0
-1.4050668714285715,-48.481551242857144,0,0,0,0,0,0
-26.725393392857146,-49.06860953571429,0,0,0,0,0,0
-1.42271545,-48.462613850000004,0,0,0,0,0,0
-1.4222013428571427,-48.447156199999995,0,0,0,0,0,0
-22.35083864,-48.78054246,0,0,0,0,0,0
-18.894489727272727,-41.94921063636363,0,0,0,0,0,0
-10.894282720689658,-37.0639153586207,0,0,0,1,0,0
-19.820021514285713,-41.43934197142857,0,0,0,0,0,0
-10.921266073333332,-37.08173926,0,0,0,1,1,0
-3.73894071627907,-38.50001970232558,0,0,0,0,0,0
-1.4403245500000001,-48.481833537499995,0,0,1,0,0,0
-23.202218871428574,-46.88357775714285,0,0,0,0,0,0
-16.677037300000002,-49.246798071428564,0,0,0,0,0,0
-23.551927055555556,-46.67698792222222,0,0,0,0,0,0
-20.9173405,-49.44835954,0,0,0,0,0,0
-20.806886640000002,-49.3597447,0,0,0,0,0,0
-20.8221327125,-49.39048110624999,0,0,0,0,1,0
-20.816285614285714,-49.38432027142858,0,0,0,0,0,0
-20.81736236,-49.38581174,0,0,0,0,0,0
-23.541412485714286,-46.29103602857143,0,0,1,0,0,0
-21.244673260000003,-44.99961678,0,0,0,0,0,0
-16.677514471428573,-49.27065501428571,0,0,0,0,0,0
-19.9282292,-43.931103760000006,0,0,0,0,0,0
-11.271691149999999,-37.7950126125,0,0,0,0,0,0
-23.003766388888888,-44.47930034444445,0,0,0,0,0,0
-23.971255888888887,-46.301896811111106,0,0,0,0,0,0
-23.763201459999998,-53.318403260000004,0,0,0,0,0,0
-23.765132311111113,-53.318597833333335,0,0,0,0,0,0
-4.4565627249999995,-43.880606275,0,0,1,0,1,0
-20.339840525,-40.389891825,0,0,0,0,0,0
-20.332080100000002,-40.376201200000004,0,0,0,0,1,0
-21.91240621111111,-47.626355422222225,0,0,0,0,0,0
-4.458499680000001,-43.88561774,0,0,1,0,1,0
-4.456761671428572,-43.88036961428572,0,0,1,0,1,0
-4.4539003375,-43.8941039375,0,0,1,0,1,0
-21.120579,-48.0054342,0,0,0,0,0,0
-16.84713276,-42.066852940000004,0,0,0,0,0,0
-22.73456534,-45.120104860000005,1,0,0,0,0,1
-20.546045499999998,-54.66343938333333,0,0,0,0,0,0
-19.9343039,-43.93336228,0,0,0,0,0,0
-23.326414236363636,-51.16079892727273,0,0,0,0,0,0
-18.85152666666667,-41.94661575,0,0,0,0,0,0
-26.47976756206896,-49.02717677931035,0,0,0,0,0,0
-8.09556856,-34.88624322,0,0,0,0,0,0
-12.125782280000001,-45.00060964,0,0,0,0,0,0
-19.51839658,-40.606330400000004,0,0,0,0,0,0
-10.2159454,-36.840602277777776,1,0,0,0,0,0
-22.983344263636365,-43.367339163636366,0,0,0,0,1,0
-23.569481614705882,-46.642946922058826,0,0,0,0,0,0
-18.853486733333334,-41.9511775,0,0,0,0,0,0
-22.90883386153846,-43.19130173846155,0,0,0,0,0,0
-9.5986035,-35.961615771428576,0,0,0,0,0,0
-29.360750600000006,-50.80821424,0,0,0,0,0,0
-23.238164592307694,-45.90930300769231,0,0,0,0,0,0
-12.249508666666665,-38.95620668888889,0,0,0,0,0,0
-23.618840854545454,-46.57237808181819,0,0,0,0,0,0
-20.79319792,-49.381210319999994,0,0,1,0,0,0
-30.14249051428572,-51.12879141904762,0,0,0,0,0,0
-26.984191557692306,-53.53873706923077,0,0,0,0,0,0
-18.642893400000002,-48.20303394,0,0,0,0,0,0
-20.24974068,-43.80660169333334,0,0,0,0,0,0
-8.0664844,-34.894991325,0,0,0,0,0,0
-3.87844998,-38.6742329,0,0,0,0,0,0
-23.184020215,-46.889699805,0,0,0,0,0,0
-12.990501823529414,-38.485938499999996,0,0,0,0,0,0
-22.33923089230769,-49.02888127692308,0,0,0,0,0,0
-12.92732536923077,-38.43012224615384,0,0,0,0,0,0
-20.004531980000003,-50.37077784,0,1,0,0,0,0
-20.332769333333335,-40.29907636666666,0,0,0,0,0,0
-17.72973858,-49.811630040000004,0,0,0,0,0,0
-23.554308719999998,-51.46036146,0,0,0,0,0,0
-8.064376185714286,-34.8982458,0,0,0,0,0,0
-8.063872709090909,-34.89530005454545,0,0,0,0,0,0
-21.186703625,-46.9745048375,0,1,0,0,0,0
-12.954118,-38.43781515714285,0,0,0,0,0,0
-23.53303988,-46.566505,0,0,0,0,0,0
-20.213174114285714,-43.199914142857146,0,0,0,0,0,0
-20.23264496,-43.02208520000001,0,0,0,0,0,0
-22.532030199999998,-55.714685383333325,0,0,0,0,0,0
-26.25972638,-53.63728116,0,0,0,0,0,0
-21.200937766666666,-47.79649846666666,0,0,0,0,0,0
-18.837436380000003,-41.911015260000006,0,0,0,0,0,0
-27.491268841538464,-48.67353640307692,0,0,0,0,0,0
-23.32740216,-51.1572578,0,0,0,0,0,0
-6.769787840000001,-35.65480276,0,0,0,0,0,0
-9.61053112,-35.95951092,0,0,0,0,0,0
-20.22818686,-42.648645959999996,0,0,0,0,0,0
-22.862124386666668,-42.330387866666655,0,0,0,0,0,0
-22.90915744102564,-43.20134962051282,0,0,0,0,0,0
-17.0324425,-48.30143984,0,0,0,0,0,0
-16.44058752,-51.11974098,0,0,0,0,0,0
-16.44229694,-51.11790712,0,0,0,0,0,0
-28.480314186956523,-49.00278433913043,0,0,0,0,0,1
-12.41161002,-41.775929000000005,1,1,0,0,0,0
-16.62522276,-51.09277796,0,0,0,0,0,0
-12.998498519999998,-38.46138033999999,0,0,0,0,0,0
-8.333111120000002,-36.41933339999999,0,0,0,0,0,0
-12.979285066666668,-38.50838628333333,0,0,0,0,0,0
-6.755791220000001,-35.67071498,0,0,0,0,0,0
-12.989914381818181,-38.48875506363636,0,0,0,0,0,0
-29.469989044444446,-53.47430763333333,0,0,0,0,0,0
-29.16516226153846,-51.87209223846154,0,0,0,0,0,0
-5.120144902857143,-42.79449996,0,0,0,0,0,0
-4.09030172,-38.48553972,0,0,0,0,0,0
-4.0976526714285715,-38.4871827,0,0,0,0,0,0
-8.059222657142856,-34.88943245714285,0,0,0,0,0,0
-8.05933236,-34.88913882000001,0,0,0,0,0,0
-18.99618608,-46.30149112,0,0,0,0,0,0
-25.40077514,-49.239483899999996,0,0,0,0,0,0
-11.182611020000001,-38.00052222000001,0,0,0,0,0,0
-16.84017052,-49.538948219999995,0,0,0,0,0,0
2.8298034874999995,-60.6674840125,0,1,0,0,0,0
-25.38156564705882,-49.27293975294118,0,0,0,0,0,0
-25.364090078947367,-49.263427421052626,0,0,0,0,1,0
-15.932855739999999,-50.14188128,0,0,0,0,0,0
-11.01199887142857,-37.19972101428572,0,0,0,0,0,0
-9.921461514285713,-37.2769077,0,0,0,0,0,0
-9.798353733333332,-37.681400700000005,0,0,0,0,0,0
-23.288986899999998,-47.680584440000004,0,0,0,0,0,0
-23.29005584,-47.68456214,0,0,0,0,0,0
-15.94159992857143,-50.135974928571436,0,0,0,0,0,0
-15.781563985,-47.78169579,0,0,0,0,0,0
-14.096234380000002,-50.341190819999994,0,0,0,0,0,0
-16.949947742857145,-50.44854242857143,0,0,0,0,0,0
-16.947672716666666,-50.449822149999996,0,0,0,0,0,0
-10.905518014285716,-37.032730571428566,0,0,0,0,0,0
-22.326938124999998,-49.02567300833334,0,0,0,0,0,0
-20.762004660000002,-49.396390000000004,0,0,0,0,0,0
-20.7775009,-49.4031207,0,0,0,0,0,0
-22.98899205714286,-43.3644786,0,0,0,0,0,0
-10.591755899999999,-36.94910776,0,0,0,0,0,0
-10.58930236,-36.944072520000006,0,0,0,0,0,0
-15.84186296,-47.88585974,0,0,0,0,0,0
-23.54657295,-46.60465168333334,0,0,0,0,0,0
-10.996936816666667,-37.30945695,0,0,0,0,0,0
-14.838543299999998,-40.88892693333333,0,0,0,0,0,0
-10.81333405625,-37.1716874625,0,0,0,0,0,0
-10.209293800000001,-37.405065740000005,0,0,0,0,0,0
-8.051504633333334,-34.893614173333326,0,0,1,1,0,0
-20.425985713333333,-49.97894133333334,0,0,0,0,0,0
-22.243086060000003,-53.34608306,0,0,0,0,0,0
-8.052222296666667,-34.897764009999996,0,0,1,0,0,0
-6.405473499999999,-38.85600097142857,0,0,0,0,0,0
-23.341831972727274,-52.09853852727272,0,0,0,0,0,0
-23.3362647,-52.095115039999996,0,0,0,0,0,0
-23.33169566,-52.11445166,0,0,0,0,0,0
-9.734551640000001,-36.648933,0,0,0,0,0,0
-8.066615336363638,-34.89589009090909,0,0,0,0,0,0
-8.065656372413793,-34.895186358620684,0,0,0,0,0,0
-8.066902463636366,-34.89522832727273,0,0,0,0,0,0
-8.051289307142856,-34.9005252,0,0,1,1,0,0
-8.060105340000002,-34.897008535,0,0,0,0,0,0
-8.059724507407408,-34.89725503333333,0,0,0,0,0,0
-8.062368708108108,-34.89978186756757,0,0,0,0,0,0
-8.067553960000001,-34.89439222,0,0,0,0,0,0
-8.06649063529412,-34.89066688529411,0,0,0,0,0,0
-8.064628742105262,-34.89839886421053,0,0,0,0,0,0
-22.898057312820512,-43.53613375641025,0,0,0,0,0,0
-22.86528816,-43.583896259999996,0,0,0,0,0,0
-24.33577887692308,-50.64707250769231,0,0,0,0,0,0
-18.475392314285717,-47.20066592857142,0,0,0,0,0,0
-8.047620787500001,-34.896121568750004,0,0,0,1,0,0
-8.0467651,-34.893317249999996,0,0,0,1,0,0
-8.04767576142857,-34.89626616142857,0,0,0,1,0,0
-23.653772420000003,-46.701396439999996,0,0,0,0,0,1
-20.295297660000003,-50.24724802000001,0,0,0,0,0,0
-22.85809665714286,-43.267626357142866,0,0,0,0,0,0
-27.076947499999996,-52.631361923076916,0,0,0,0,0,0
-17.253187200000003,-49.24377088000001,0,0,0,0,0,0
-17.253170866666668,-49.243415733333336,0,0,0,0,0,0
-17.315706266666666,-48.48431195,0,0,0,0,0,0
-15.35075256,-49.81797872,0,0,0,0,0,0
-14.86055614,-49.32913802,0,0,0,0,0,0
-16.814073040000004,-50.4089226,0,0,0,0,0,0
-15.30577304,-49.42352002,0,0,0,0,0,0
-20.76407828,-42.880027580000004,0,0,0,0,0,0
-15.750916914285714,-49.33424838571428,0,0,0,0,0,0
-23.043801128571427,-50.07352251428572,0,0,0,0,0,0
-1.3927481999999998,-48.41999575999999,0,0,0,0,0,0
-1.3851231333333334,-48.40767463333333,0,0,0,1,0,0
